cbsacode,city_name,city_rank,distance_binned,barrier_score,count_real_normalized
36420,OklahomaCity,3,9000,1.0885453945999608,0.0403857681109779
36420,OklahomaCity,3,9500,1.0997949490909986,0.042291060113033054
36420,OklahomaCity,3,0,0.8444958839820589,0.03409188217160473
36420,OklahomaCity,3,1000,1.0427965268763557,0.048167494433978414
36420,OklahomaCity,3,500,0.8834726504041805,0.041552491865045386
18140,Columbus,4,0,1.2357996000352673,0.03466914985646355
18140,Columbus,4,500,1.1453032245348589,0.048102618920363445
18140,Columbus,4,10000,1.1222988197514778,0.034569969198895795
18140,Columbus,4,9500,1.1243475512849872,0.035054852413671504
18140,Columbus,4,9000,1.1487260731520752,0.035424024861284834
18140,Columbus,4,8500,1.1297808401570306,0.03911023930088657
18140,Columbus,4,7500,1.1252801330329345,0.041523635301702055
18140,Columbus,4,7000,1.1461527760556043,0.04340806779548949
18140,Columbus,4,6500,1.1586450021081875,0.04512719919333066
18140,Columbus,4,6000,1.1735365895071472,0.04969501947797914
18140,Columbus,4,8000,1.1268159131260629,0.037523348779802415
18140,Columbus,4,5000,1.1581577814460073,0.052813700154832034
18140,Columbus,4,5500,1.1752860988902296,0.052378407268840195
18140,Columbus,4,1500,1.1076844308252016,0.05270349942420118
18140,Columbus,4,2000,1.145430114543261,0.0590235113258801
18140,Columbus,4,2500,1.1164679546301226,0.0572878498184443
18140,Columbus,4,1000,1.1324777950768694,0.048813413632932394
18140,Columbus,4,3500,1.0922457588672543,0.059122691983447856
18140,Columbus,4,4000,1.0982582874039244,0.05961308523475511
18140,Columbus,4,4500,1.119063393187758,0.05587177042983796
18140,Columbus,4,3000,1.0939148480161955,0.058163945626959514
29820,LasVegas,5,6000,1.1207018851631039,0.04636065811583515
29820,LasVegas,5,10000,1.0542873388342004,0.03839411999371381
29820,LasVegas,5,9500,1.0437694769058135,0.035299379843087
29820,LasVegas,5,9000,1.0391426498537997,0.04194219122109259
29820,LasVegas,5,8500,1.0258230109584876,0.04226254518199732
29820,LasVegas,5,8000,1.0142905722010866,0.04203890185079968
29820,LasVegas,5,7500,1.0459527480715283,0.044897909841515454
29820,LasVegas,5,7000,1.0979172592507818,0.04583479406680287
29820,LasVegas,5,6500,1.147461467309917,0.04827673746690683
29820,LasVegas,5,5500,1.1078273677544586,0.04636065811583515
29820,LasVegas,5,2500,1.117811125588854,0.053438667327522636
29820,LasVegas,5,4500,1.109511962173434,0.04938890970853834
29820,LasVegas,5,5000,1.0935353217636787,0.04921362169219424
29820,LasVegas,5,500,1.23252120901796,0.051462143832884034
29820,LasVegas,5,1000,1.2033630091575698,0.053438667327522636
29820,LasVegas,5,1500,1.1952663798980843,0.061121117974879416
29820,LasVegas,5,0,1.223486151239813,0.04200867977901621
29820,LasVegas,5,3000,1.1256578064880378,0.053982664619625004
29820,LasVegas,5,3500,1.101875288106083,0.04706181018121155
29820,LasVegas,5,4000,1.1264760055362173,0.04918944403476747
29820,LasVegas,5,2000,1.1611179010821957,0.05802637782425261
19740,Denver,6,4000,1.103072257178405,0.0564607354779813
19740,Denver,6,0,1.3114813937804382,0.03222925638532219
19740,Denver,6,500,1.2583405044961542,0.05308698327015817
19740,Denver,6,1000,1.175373409738566,0.05049713231062335
19740,Denver,6,1500,1.1570131001729114,0.05974518248030324
19740,Denver,6,2000,1.1178447064400754,0.07107702077834448
19740,Denver,6,2500,1.1173542342051408,0.061828970608664595
19740,Denver,6,3000,1.0758528867279975,0.057840004762944285
19740,Denver,6,3500,1.108335791017595,0.05640119867431384
19740,Denver,6,4500,1.0719032683487808,0.05395026692333644
19740,Denver,6,10000,1.0442065540883907,0.030701145091190533
19740,Denver,6,5500,1.0967067973624085,0.049941455476393656
19740,Denver,6,6000,1.127500530862109,0.043799241898033296
19740,Denver,6,6500,1.0877463916581378,0.04239020421123658
19740,Denver,6,7000,1.021807500277536,0.04060410010121256
19740,Denver,6,7500,1.024092001232339,0.04068348250610252
19740,Denver,6,8000,1.0728537823458386,0.040346107285320204
19740,Denver,6,8500,1.0987568355079966,0.03633729583837743
19740,Denver,6,9000,1.0501472798242992,0.0355732401913116
19740,Denver,6,9500,1.0448926851570146,0.03464049693385461
19740,Denver,6,5000,1.0679964934409243,0.05186647879497509
41620,SaltLakeCity,7,4000,1.0678512688654396,0.055121424865035754
41620,SaltLakeCity,7,3500,1.109632148948029,0.0678223248557575
41620,SaltLakeCity,7,3000,1.1765623396723683,0.06356463679068601
41620,SaltLakeCity,7,1000,1.046749034856241,0.06443060724459886
41620,SaltLakeCity,7,2000,1.122262329225517,0.0669443270344292
41620,SaltLakeCity,7,1500,1.0637823092877225,0.07143053508039436
41620,SaltLakeCity,7,4500,1.0129874014908817,0.04629333718209091
41620,SaltLakeCity,7,2500,1.1532058130859046,0.06178458641319849
41620,SaltLakeCity,7,5000,1.0402632767860334,0.045728050913564466
41620,SaltLakeCity,7,7500,1.0366066544575363,0.0332797256385673
41620,SaltLakeCity,7,6000,1.0587405738667413,0.04546344883042443
41620,SaltLakeCity,7,6500,1.0172798482787644,0.039112998835063556
41620,SaltLakeCity,7,7000,1.053283336175614,0.0375374137036388
41620,SaltLakeCity,7,8000,1.0452668659502835,0.04533114778885441
41620,SaltLakeCity,7,8500,0.9924476148908687,0.03441029817562018
41620,SaltLakeCity,7,9000,1.0164209019390318,0.03659927904523321
41620,SaltLakeCity,7,9500,1.0391861526700572,0.032401727817239
41620,SaltLakeCity,7,10000,1.0648792244003367,0.026809001969051865
41620,SaltLakeCity,7,500,1.2300255827094413,0.05788771937059068
41620,SaltLakeCity,7,5500,1.0359603232682173,0.04311811218441047
41620,SaltLakeCity,7,0,1.4882471066049556,0.024929296261550566
19100,Dallas,8,10000,1.0086195580779638,0.03472791652575678
19100,Dallas,8,0,1.1471621491877504,0.024556153167885827
19100,Dallas,8,9500,1.002246900718301,0.0338384470109346
19100,Dallas,8,9000,1.0200064209970583,0.03705814134844196
19100,Dallas,8,8500,1.03151421741302,0.03866412797242644
19100,Dallas,8,8000,1.059782500889169,0.03997208054022919
19100,Dallas,8,7500,1.0651958942447792,0.0420336114469785
19100,Dallas,8,6500,1.0776750537864825,0.04558840107045185
19100,Dallas,8,6000,1.0854971638331743,0.04764375510557046
19100,Dallas,8,5500,1.1051288778108306,0.052622313639922355
19100,Dallas,8,5000,1.1314922737977118,0.05385459953024891
19100,Dallas,8,7000,1.081619741378361,0.04159659777910581
19100,Dallas,8,4000,1.1568557093300869,0.058223191991068235
19100,Dallas,8,4500,1.1503566865646717,0.05572464741644623
19100,Dallas,8,1000,1.1283131416638026,0.05414800093270761
19100,Dallas,8,1500,1.1486258340571058,0.0558219331446299
19100,Dallas,8,2000,1.1528746383588528,0.05930105609062705
19100,Dallas,8,500,1.1488885384270888,0.04468812203027594
19100,Dallas,8,3000,1.1560653586049714,0.05903390639259887
19100,Dallas,8,3500,1.1517747704859667,0.05970255274662317
19100,Dallas,8,2500,1.1471153581301372,0.06120044411707024
26420,Houston,9,5500,1.0866290129796214,0.04843753148476184
26420,Houston,9,9000,1.0738366858873387,0.03487641486795177
26420,Houston,9,8500,1.074645677241903,0.03812610024931352
26420,Houston,9,8000,1.0724992818037915,0.0374996107338537
26420,Houston,9,7500,1.0723843613591921,0.04063572199252976
26420,Houston,9,7000,1.0680495534635739,0.04412537850408226
26420,Houston,9,6500,1.0570361039988225,0.04565496547896222
26420,Houston,9,6000,1.0770479193771323,0.043068406426829874
26420,Houston,9,5000,1.1007517065623296,0.05480500971791486
26420,Houston,9,0,1.1552095909343127,0.0281114272053988
26420,Houston,9,4000,1.0840076413505457,0.05860607914650879
26420,Houston,9,3500,1.099374638055876,0.061973002331933195
26420,Houston,9,3000,1.1220436255032207,0.06209573565806129
26420,Houston,9,2500,1.1504007225154624,0.06415106091053473
26420,Houston,9,2000,1.164891671074912,0.0590933487696442
26420,Houston,9,1500,1.1278425737683517,0.05955680446382939
26420,Houston,9,1000,1.1241984255759323,0.05254268646764328
26420,Houston,9,500,1.1274379704662096,0.04428474864397993
26420,Houston,9,9500,1.0844230880428387,0.03611657101405205
26420,Houston,9,4500,1.0982991321088007,0.05430674905064856
26420,Houston,9,10000,1.0744979535095338,0.031932646881566
45300,Tampa,10,10000,1.069940521036456,0.03433485037657578
45300,Tampa,10,9500,1.015135366517206,0.03270369326191148
45300,Tampa,10,0,1.1919149345758657,0.03527125538684603
45300,Tampa,10,500,1.2097074314626588,0.044725925329252084
45300,Tampa,10,1000,1.0800461311949705,0.04522936888316082
45300,Tampa,10,1500,1.1458756148781803,0.050847798944782314
45300,Tampa,10,2000,1.0836132160359477,0.05007249587176286
45300,Tampa,10,3000,1.0506168226237467,0.06078577469894077
45300,Tampa,10,3500,1.0625365445313721,0.05789600869950462
45300,Tampa,10,4000,1.0360885759615832,0.060302468887188376
45300,Tampa,10,4500,1.0820137733238953,0.06201417697047807
45300,Tampa,10,2500,1.092968442781213,0.06131942486608402
45300,Tampa,10,5500,1.0792550317427092,0.0532039147770752
45300,Tampa,10,6000,1.0735676019504596,0.0494985702203069
45300,Tampa,10,6500,1.088473256748981,0.045128680172379074
45300,Tampa,10,7000,1.0846414444517711,0.040154657859760766
45300,Tampa,10,7500,1.0382635497626878,0.04223891417294293
45300,Tampa,10,8000,1.054833281244615,0.039822385114181
45300,Tampa,10,8500,1.0093797158367241,0.036409037818679775
45300,Tampa,10,9000,1.04229740844649,0.038130814773047646
45300,Tampa,10,5000,1.0670653915776964,0.059909782915139556
40060,Richmond,11,3500,1.0715269789626087,0.05906235368930072
40060,Richmond,11,3000,1.083265338076425,0.060564768034213116
40060,Richmond,11,2500,1.1288549681693405,0.057552951370691045
40060,Richmond,11,2000,1.1871364321248437,0.05554041494587814
